MZ1,sumIntensity,Deviation, RMSD,CV~,PPM~,log2sumIntensity,ionsWithinErrTolerance
593.159,2716471,-7.9276047175795E-05,0.000286783207360184,4.83484606469653E-05,0.133650584709656,21.373302214758,708
593.165,2616163,-0.00602840334866462,0.00603923901314952,0.00101814847323193,10.1631137182144,21.3190210000553,688
432.887,2584556,-0.000268345986643593,0.000728253531938495,0.000168231890396806,0.619898464596055,21.3014850310576,62
430.884,2398073,0.00345190429686083,0.00398840961792176,0.000925626773370883,8.01121484404348,21.1934441459808,38
430.089,2397623,-7.91019183887617E-05,0.000492163814818569,0.000114433037193999,0.183919882602814,21.1931733978891,686
520.144,2397204,-0.00505389659577541,0.00506443248927579,0.000973669156523607,9.71634123584125,21.1929212556434,526
434.884,2244380,-0.000333952932661222,0.000568397315341706,0.000130701003444951,0.767912667886659,21.0978855312346,132
446.125,2144186,-0.00454897493929476,0.00464756589143308,0.00104177378121856,10.196637577573,21.0319986288691,296
431.082,2143093,0.00441220390124835,0.00442182341960326,0.00102573945604014,10.2351847241322,21.031263026771,780
418.768,2133852,0.00427363818422502,0.00428257673428907,0.00102265049619526,10.2052644524534,21.0250286863157,809
433.89,2114800,-0.0002440300707411,0.000313978279460665,7.236360737736E-05,0.562423818804536,21.0120898011557,530
431.091,2061266,-0.0043858700706927,0.00439462474592044,0.00101942964635777,10.173884564263,20.9750992615466,756
431.892,2049769,0.000301421360000973,0.000344625727016374,7.97943667627805E-05,0.697909106908609,20.9670299027952,402
519.134,2049069,0.00546684956720678,0.00548898573461574,0.00105732391488669,10.5307099269298,20.966537135558,139
430.084,2037228,0.00446659334577173,0.00447633612524328,0.00104079427209466,10.3853976101685,20.9581760204488,517
429.891,2015317,0.00439146822169699,0.00439996426518577,0.00102349649531217,10.2153062559974,20.9425753551532,769
503.103,1972195,0.00529979424297267,0.00531015410038287,0.00105546938950412,10.5342131590801,20.9113707739936,374
429.9,1972146,-0.00444212876086616,0.00445106358721245,0.00103538254948557,10.3329350101562,20.9113349291937,739
430.89,1928555,-0.000284842354897462,0.000349386900959237,8.10849942963736E-05,0.661055849282791,20.8790888597533,35
433.889,1822698,0.000286821289052518,0.00033887841304476,7.8102507560722E-05,0.661047615985927,20.7976441126019,450
521.142,1817833,-0.00527816809234371,0.00528896735976732,0.00101489055332264,10.1280804317129,20.793788237977,664
432.881,1803586,0.00368514251711716,0.00411155260182531,0.00094980320231742,8.51306136586535,20.7824367858045,32
503.108,1740760,0.000282465524380389,0.000338302284291882,6.72424398648344E-05,0.561441130692395,20.7312858804824,330
418.772,1696191,0.000177815505966705,0.000275260800483035,6.57304412912321E-05,0.424611736139725,20.6938672033985,653
429.089,1678645,0.000323948215795271,0.000369856975188047,8.61957999292201E-05,0.754967421199963,20.6788657305752,111
447.352,1632748,-0.00435926002677417,0.00436902072583395,0.000976649998333958,9.74458597876878,20.6388707103739,688
521.131,1617164,0.0053095848447082,0.00532032650150377,0.00102090881092936,10.1885799246412,20.6250345622911,504
503.113,1600006,-0.00472497721354121,0.0047365684494655,0.00094146105015883,9.39148305359077,20.6096458845331,300
447.343,1529519,0.00459170268492635,0.00460118642058113,0.00102854838294048,10.2643892604251,20.5446465977865,648
447.348,1519742,-0.000152577798974812,0.000274886359712487,6.14480121669286E-05,0.341071825457613,20.5353949937079,629
447.114,1511618,0.00413684249253258,0.00414740072695496,0.000927584990455436,9.25232153887506,20.5276621724182,292
430.085,1387569,0.00411895957691649,0.00413130012286977,0.000960568389375612,9.57708261603284,20.4041280838375,445
419.312,1387162,0.0043006910783413,0.00431031893664979,0.00102793975086252,10.2565418550895,20.4037048522624,685
431.087,1383988,-0.000244284265007311,0.000314435157882102,7.29401109435719E-05,0.566670451689128,20.400400003328,515
418.777,1373930,-0.00438875358136835,0.0043976602528284,0.00105013081914297,10.479929846597,20.3898770718605,499
521.137,1323942,-0.000118184641346976,0.0002735386185703,5.2488823592266E-05,0.226782288240858,20.3364084904533,522
520.145,1302045,-0.00529238465009947,0.00530664684471574,0.0010202349036271,10.1748255776744,20.3123478796979,372
521.136,1300581,0.000193064896134462,0.000303135706931667,5.81682314461545E-05,0.370469313450734,20.3107248222454,388
429.895,1242803,0.000233842153415971,0.000306924408453279,7.13951642846019E-05,0.54395178686882,20.2451661984198,504
431.086,1226487,0.000215246716161746,0.000301687810923897,6.99831727978677E-05,0.499312703640911,20.2261005116299,455
418.776,1223503,-0.00385820383266442,0.00391346707965655,0.000934509889523976,9.21304905883915,20.2225862081994,483
435.882,1215253,0.00440860528544201,0.0044191374347548,0.00101382776510394,10.1142173465342,20.2128252649234,618
435.891,1184933,-0.00442965250652994,0.00444055798213728,0.00101874163698074,10.1622940288511,20.1763740560423,600
429.896,1181540,-0.000257064031338328,0.000328576829054362,7.64317475698526E-05,0.597967953501145,20.1722370406375,426
419.321,1171563,-0.00438468395365446,0.00439444381241903,0.00104800135551673,10.4566285820516,20.1600031055515,559
428.893,1164061,-0.000288026390979035,0.000356102061515528,8.30282379658249E-05,0.671557686833393,20.1507352307419,41
436.884,1159820,-0.00405453859154819,0.00406641536238543,0.000930785540657103,9.28058384273214,20.1454694908344,282
447.123,1126050,-0.00472844050479819,0.00476615080921677,0.00106597093261096,10.5752567074344,20.1028394581549,221
428.887,1116064,0.00422295090247801,0.00439988500169542,0.0010258743397505,9.84630194544952,20.0899883293185,29
419.316,1089039,0.000208367808974737,0.000302847166842522,7.22240544960941E-05,0.496923105664313,20.0546241892184,550
521.132,1009166,0.00501187799765364,0.0050242838401273,0.000964100366239871,9.61729081624931,19.944732075462,417
436.881,995860,-0.000280247887871624,0.000337885294922023,7.73403997122466E-05,0.641474195196459,19.9255834140171,258
519.146,992343,-0.00550538137331387,0.00553710300481752,0.00106659046293147,10.6046880324877,19.9204793439084,95
667.171,962511,0.00669699968605591,0.00671001949311972,0.0010057319846414,10.0379058533058,19.8764435029808,448
430.088,959231,0.000252714029925727,0.000317014433853108,7.37091589581022E-05,0.587586796017854,19.8715187583178,240
430.888,953512,-0.00200606689450922,0.00300463283019376,0.000697315037503918,4.65565737386332,19.8628915694841,20
520.14,895020,-0.000127300624416152,0.000287535203644618,5.52803618289044E-05,0.244743000761626,19.7715603954488,274
418.773,892638,-0.00028396709738025,0.000336286976803307,8.03029815287406E-05,0.678093137284997,19.7677156985088,325
593.164,885012,-0.00571326775278203,0.00572891764834936,0.000965832860552348,9.63185181970253,19.7553374914665,246
667.178,857160,-4.7023249244266E-05,0.000264265221901317,3.9609405664897E-05,0.0704808150812318,19.7092050016,415
432.885,840741,-0.00111999511717897,0.00234075314930684,0.000540734653662879,2.58728095724955,19.6813019044481,16
446.763,839376,0.00434554313893177,0.00435738642697184,0.000975314438362662,9.72673014312234,19.6789576877488,528
519.139,801529,0.000261933593740196,0.000362397896421961,6.98074530275689E-05,0.504553874280676,19.6123951936929,50
434.878,795360,0.00448005922380396,0.00455931013514153,0.00104840050914919,10.3018759831584,19.60124848283,31
445.12,794696,0.000194666245400132,0.000303365350236667,6.81535805096718E-05,0.437334304008204,19.600043557264,17
667.184,792670,-0.00656711895017808,0.00658207398508462,0.000986555249127877,9.8430402260517,19.5963608505159,359
446.767,792148,0.000111082042902941,0.000255655816721992,5.7223508709674E-05,0.248635290661444,19.5954104740833,503
431.889,761000,0.00395009029110388,0.00396418100295865,0.00091786193827195,9.1460775595208,19.5375369281656,179
435.886,747163,0.000209488726241782,0.000289870955466656,6.65015201574422E-05,0.48060439252874,19.5110634880521,395
446.772,746738,-0.00457952349554605,0.00459106455517295,0.00102761847546455,10.250247319765,19.5102426232038,471
435.887,742345,-0.000205961089351995,0.000298630380328521,6.85109951511545E-05,0.47251028214192,19.501730300249,373
521.141,737200,-0.00498910265767317,0.00500574093320744,0.000960544047721452,9.57342189095306,19.4916965454054,214
504.108,729089,7.43315284631927E-07,0.000290366030133676,5.75999646316914E-05,0.00147451594624947,19.4757354097317,381
504.103,727446,0.005012741967637,0.00502776996756539,0.000997359661120663,9.94388441972573,19.472480631841,382
593.158,721409,0.000211284250437512,0.000296195205567555,4.99352786377618E-05,0.356202311083239,19.4604578961406,207
504.113,713613,-0.00503614412146583,0.00505072764954117,0.00100191387791389,9.99010960135094,19.4447823717364,367
419.317,702389,-0.000236624634165109,0.000304326426749376,7.25767375240727E-05,0.564309661103912,19.4219107256744,331
447.117,687057,0.000306335449200256,0.000366466458980446,8.19620385495669E-05,0.685134873422965,19.3900702681033,124
467.807,670528,-0.00469479761978771,0.00471022225655547,0.00100688307949182,10.0357575234823,19.3549380520814,257
520.135,659128,0.00504627155808688,0.00506542102192194,0.00097385714832604,9.70184963151275,19.3301991324372,212
419.32,627948,-0.00393256460335858,0.003944002829819,0.000940579943416228,9.37843318553512,19.2602855697827,325
667.185,619533,-0.00677237701410576,0.00678796113653727,0.00101741346697139,10.1506733726114,19.2408216053392,320
593.152,615461,0.00613007978955176,0.00615092732412573,0.00103697935039655,10.3347536374349,19.2313079145921,176
467.802,614526,0.00011629096697865,0.000271918975271017,5.81269228593842E-05,0.248590144930226,19.2291145253562,241
594.153,611067,0.00593231762843097,0.0059486437044074,0.00100118728859358,9.98449495067933,19.2209710464095,326
594.159,608986,2.90000475740069E-06,0.00029368406215775,4.94285301955067E-05,0.00488085639938248,19.216049536784,329
594.165,593988,-0.00593572169170756,0.00595193506805045,0.00100174101951637,9.99002245454976,19.1800742598141,324
446.119,585095,0.000342104704455808,0.00059770210155825,0.000133978073835223,0.766846299879198,19.1583113639219,92
520.133,551234,0.00541089859625276,0.00543739844646802,0.00104537529483245,10.4029134783849,19.0723053503575,123
472.777,544826,-0.00475045211225538,0.00476518316976202,0.00100792361952694,10.0479763445671,19.0554360272288,297
667.177,531910,0.000130094854934344,0.000310048483916616,4.6471689440634E-05,0.194993015248344,19.0208226345658,251
577.133,531730,-0.00568201935600763,0.00569700574153081,0.000987131533032349,9.84525119167961,19.0203343394475,312
433.886,524221,0.00403452653553641,0.0040527933600172,0.000934060023858267,9.29858657697277,18.999815622817,145
431.09,520129,-0.00397276911900778,0.0039865754151875,0.000924774908803151,9.21563738200324,18.9885099526513,199
467.798,508245,0.00448174441671939,0.00449917593023943,0.000961768290211326,9.58051213711772,18.9551645916673,191
472.772,502818,9.52582851509582E-05,0.000267619888105941,5.66065321515507E-05,0.201488846951508,18.9396767710646,281
577.122,493509,0.00569203516893419,0.00570787914375649,0.00098901494808339,9.86279360158544,18.9127168694264,309
599.622,488009,0.000187518084531904,0.000271339416457968,4.52517305240285E-05,0.312727158996674,18.8965482290603,27
599.628,488009,-0.0055902596933282,0.00570000655544916,0.000950599320982317,9.32287967427838,18.8965482290603,27
599.616,473258,0.00594482421876399,0.0060654300019765,0.00101154236504046,9.91438557137233,18.8522673680315,26
447.347,471214,0.00027071544613557,0.0003301273016884,7.37966504546735E-05,0.605157620673816,18.8460228774221,214
447.344,468733,0.00415943250317847,0.00417383125455177,0.00093301630207814,9.29806257193227,18.8384068422438,197
430.886,467914,0.0035584038628258,0.00377614686575972,0.000876360726806107,8.25834179533751,18.8358838692569,9
594.164,461417,-0.00585818189536776,0.00587658944061476,0.000989061501813741,9.85953692140176,18.8157116326924,230
430.094,450861,-0.00432010208044992,0.00443174230002008,0.00103042284136461,10.0445532382454,18.7823231950132,181
429.093,444887,-0.00382043987773436,0.00391166619949243,0.000911620797220393,8.90352412585233,18.7630794167142,23
594.158,441527,7.62032324960774E-05,0.000262756421727178,4.42233190544568E-05,0.12825415545373,18.7521421378487,218
432.883,429960,0.00361542968751678,0.00381321527151838,0.000880880843990371,8.35197891235456,18.7138429238193,10
428.891,427834,-0.000296034071197937,0.00152216560545234,0.000354907577006673,0.690231483518976,18.7066916125785,9
431.083,420431,0.00397593450819226,0.00399126290439016,0.000925860238699607,9.22312990350409,18.6815095231313,173
445.122,418560,-0.000244979858411654,0.000295241031638902,6.63281514123125E-05,0.550365648994329,18.6750749203854,16
505.1,415354,0.00514952136621979,0.00516655749281017,0.0010228677133278,10.1950531899026,18.6639819225726,248
594.152,414914,0.00601390653439224,0.00603366658114162,0.00101549864512822,10.1218316767296,18.6624528117857,206
577.127,413516,0.000124511718797101,0.000278522679618452,4.82601956811677E-05,0.215744054249934,18.6575836265034,246
429.899,413452,-0.00397345803000801,0.0039886993194697,0.000927830999012566,9.24277104624111,18.6573603228622,176
418.769,411919,0.00384252766926541,0.00385838815934182,0.000921355868268102,9.17576914543677,18.6520011473135,150
448.113,403643,0.00447296339465771,0.00448777604529635,0.00100147312168364,9.98177556700589,18.6227203470533,279
505.105,403416,0.000153483072898553,0.000301601422873746,5.97106208071689E-05,0.30386369744618,18.6219087786725,240
415.042,400790,-0.00432479613364115,0.00433831757459484,0.00104528283425447,10.4201409342697,18.6124869871356,274
448.122,399111,-0.00443797949922718,0.00447423510304684,0.000998451183852989,9.90350730209,18.6064305163197,278
577.128,397535,-0.000106375015241996,0.000294054511210923,5.09513600813754E-05,0.184317890038252,18.6007223589937,257
430.892,395322,7.30794270869713E-05,0.0037493392061908,0.000870134179864496,0.169600333928157,18.5926687190143,9
519.144,390386,-0.00476875000000518,0.00489946213612304,0.00094376649676927,9.18579430756242,18.5745417904198,20
431.896,385782,-0.00397192382813981,0.00400173065759821,0.000926558120422734,9.19648208860423,18.5574263054429,78
448.117,381762,0.000184050655729422,0.000722600590785196,0.000161252595638803,0.410720092586138,18.5423139806885,249
419.313,378491,0.00388358894724537,0.00389803996395002,0.000929616744879569,9.26178999278669,18.5298994697344,183
415.033,377788,0.00430179349457594,0.00431668427751781,0.00104007140053778,10.3649432565024,18.5272173513472,260
433.893,375362,-0.00398088867184754,0.0040056495158181,0.000923196794429665,9.17481653736644,18.5179230798894,100
505.11,371834,-0.00486549619097795,0.00488336893425154,0.000966802473518453,9.63254774401209,18.5042991688166,221
505.111,365851,-0.0051707921181856,0.00518709491930142,0.00102693230197639,10.2369422130692,18.4808966766926,248
494.725,365405,-0.00490841427367126,0.00492878615630145,0.000996277741723247,9.92150037631263,18.4791368495786,185
494.72,362449,3.20651361579735E-05,0.000263161968157471,5.31941201286999E-05,0.0648147157138857,18.4674184830172,183
472.768,356865,0.00451603715140528,0.00453488028540026,0.00095920979574115,9.55233254239982,18.4450188885654,186
494.715,356551,0.00498564317493807,0.00500625129415245,0.00101193633559071,10.0778087887735,18.4437489246956,180
429.892,356100,0.00397081996373174,0.00398893160211553,0.000927882993298874,9.23678496862408,18.4419229101378,140
504.114,352964,-0.00518998978432221,0.00520787612018877,0.0010330857181574,10.2952700863737,18.4291615200579,217
447.353,344562,-0.00473112416108241,0.00475013710547206,0.00106184318482083,10.5758185618123,18.3944040772345,149
446.771,344503,-0.00418178623354913,0.00419696329045056,0.000939408013162342,9.360021652142,18.3941570206937,223
472.767,342139,0.00485685058594157,0.00487548823925993,0.00103125602097774,10.2732436611303,18.3842230389334,200
467.797,342089,0.00484938530070245,0.00487079464029808,0.00104120893209345,10.3664309533889,18.3840121888887,146
436.875,335478,0.00463938158611919,0.00467004752171199,0.00106895517683602,10.6194714417607,18.3558586348069,86
505.106,332748,-0.000150725385502209,0.000287024836574534,5.68246907032916E-05,0.298403474720571,18.3440704692028,229
667.172,331984,0.00640124441961754,0.00649908784751618,0.000974115444294074,9.59459392722946,18.3407541868617,175
505.101,325711,0.00485152326311474,0.0048689584858119,0.000963948144953862,9.60505574749356,18.3132329180806,224
504.109,315781,-0.0001574594350767,0.000294230906046246,5.8366543336833E-05,0.312351961731887,18.2685648437654,195
595.15,315268,0.00593672422607403,0.00595827225621033,0.00100112792102941,9.97517302541214,18.2662192169789,214
430.092,313914,-0.00395498850374265,0.00398526066563879,0.000926615076113606,9.19568023525814,18.2600098463966,79
595.156,305237,1.43409142634272E-05,0.000290702826996534,4.88448104348678E-05,0.0240960592910552,18.2195703267833,208
428.889,305105,0.00366396077473041,0.00382941825650275,0.000892861682719986,8.54291151027518,18.2189462971462,12
446.121,302207,0.000463805042632388,0.00173001949335414,0.000387791136207283,1.03963956557165,18.2051775523728,55
504.104,299896,0.00483665548346587,0.00485601274927841,0.0009632865754736,9.59455882807093,18.1941027541671,186
415.038,294958,-0.000245607910167109,0.000316211308846301,7.61885648956102E-05,0.591772103198043,18.1701500136383,200
741.204,292440,-0.00727734637511916,0.00730286793757748,0.000985280656858793,9.81827725581508,18.1577811313319,186
593.154,289833,0.00556471946023087,0.00559905170156186,0.000943936848461674,9.38157621836971,18.1448623420228,88
595.162,289020,-0.005929942794292,0.00595142567679005,0.000999977312878285,9.96357763817582,18.1408098041955,197
577.121,288362,0.00593330249453653,0.00595544420412766,0.00103191236805547,10.2808639687978,18.1375215349115,171
519.141,286050,-0.000290151742752606,0.000357315079561138,6.88281756338431E-05,0.55890739269795,18.1259078188086,26
434.882,284960,0.000241729736323748,0.000284517631284384,6.54240628802686E-05,0.555851325931513,18.120399895989,8
741.197,280573,-3.9996832772984E-05,0.000252965438595081,3.41293141021517E-05,0.0539624860502457,18.0980166571641,185
411.177,278697,-0.00413573141661089,0.00415250504318533,0.00100991709425476,10.0582751871114,18.0883379472466,204
667.17,276993,0.00677073658767176,0.00679923627720478,0.00101910566665835,10.1484428071882,18.0794899922532,143
448.121,275955,-0.00426122101812619,0.00432992056958385,0.000966248344434067,9.50908575613771,18.0740735002449,155
415.037,275096,0.00021657457855835,0.000316904020256081,7.63555670673538E-05,0.521819930652808,18.0695756369113,190
504.102,272550,0.00518703066071939,0.00521518367143248,0.00103453864686029,10.2896450732578,18.05616139473,116
448.112,269937,0.00456514811195613,0.00458826546967371,0.00102389999087786,10.1875158709343,18.0422632135906,150
446.768,266506,-0.000268426192406633,0.000327133882903074,7.3222361371242E-05,0.600817857157704,18.0238084879946,171
577.134,265658,-0.00586961549194442,0.00589126717080248,0.00102079016090889,10.170281930963,18.0192106330846,182
422.794,264710,-0.00426728274496739,0.00428750592621519,0.00101409887573654,10.0930541705119,18.0140531712645,162
411.173,264155,-0.000124617258709492,0.000251646808724667,6.12021910468733E-05,0.303077436284707,18.0110251923223,192
435.89,262674,-0.00401096208719833,0.00402993032588602,0.000924537706472482,9.20177587739644,18.002913881123,141
445.124,260152,-0.00329545898439392,0.00368506071103619,0.000827878971578289,7.40346282023418,17.9889952729641,5
495.802,258465,-0.00486289516717192,0.00488870570588482,0.000986029434222235,9.80813947336219,17.9796094058663,129
495.797,258242,7.85513070660762E-05,0.000278125814200337,5.60967029118053E-05,0.158434413814679,17.9783641314106,130
504.107,257921,0.000194022362357836,0.000318903988103061,6.32611460190576E-05,0.384883293344143,17.9765697169802,109
520.138,256044,0.000257628393921818,0.000327391979692142,6.29432607370411E-05,0.495307772017846,17.9660322265653,61
495.792,250730,0.00502164200913095,0.00504848250653987,0.00101825591646759,10.1285256904729,17.9357751002929,127
741.189,246253,0.0074519184728175,0.00748200647034213,0.00100944984976333,10.0540057567199,17.909781774879,155
434.88,245553,0.00373639787946851,0.00387952529123474,0.000892083324009459,8.59179056169175,17.9056749229472,14
741.19,243353,0.00732591457704157,0.0073538074886485,0.000992152458129081,9.88399003904743,17.8926910343766,167
446.762,240251,0.00468893413423697,0.00470854199689057,0.0010539151896315,10.4953736759997,17.8741829103975,159
429.095,235453,-0.00433234320749105,0.00446113428514722,0.00103967171076194,10.0964663011479,17.8450795791407,18
467.803,233321,-0.000240352330580167,0.000324911153585836,6.94547321248269E-05,0.513789630635476,17.83195663702,89
504.112,231642,-0.00479765973774617,0.00482898153754598,0.00095792750334214,9.51705124604486,17.8215373326784,98
594.154,231196,0.00581556668727879,0.00584329832124693,0.000983455657578225,9.78797868444678,17.8187569119377,139
435.883,231172,0.00403445053102436,0.00405436814068487,0.000930141945101834,9.2558106900805,17.8186071408419,128
448.118,224291,-0.000200096420089966,0.000298534077894515,6.66195535992432E-05,0.446526183036535,17.7750122058023,158
411.169,222050,0.00392117103625184,0.003937998544912,0.000957747541763311,9.53664073957871,17.7605250457418,163
440.8,221586,9.76144450871681E-05,0.000275703658450406,6.25461881570533E-05,0.221448378146933,17.7575072079511,146
593.16,218888,-0.000320698752300732,0.000363009879621652,6.1199351926497E-05,0.540661461158427,17.7398333388916,67
637.493,217501,0.00600736860790428,0.00610279539542805,0.000957302729084777,9.42342677943801,17.7306625084636,33
434.749,214584,0.00423451063365706,0.00425527428040658,0.000978779211429305,9.74012736925689,17.7111829830513,153
422.79,211073,-0.000175829309198452,0.00028018753489423,6.62711160193654E-05,0.415878590313044,17.6873825185062,127
448.351,207407,4.19506669864475E-05,0.000246366656201578,5.49495000903078E-05,0.0935665739263379,17.6621050604629,147
445.115,203706,0.00287915039061772,0.00376826451813091,0.000846576759694198,6.468329287078,17.6361289488141,5
594.16,203032,-8.11667520176089E-05,0.000273200475078458,4.59809668102389E-05,0.136607567014961,17.6313476038323,122
637.499,199984,0.000115204782174039,0.000215430232123023,3.37930244897392E-05,0.180713667274834,17.6095250542167,33
440.796,199943,0.00428657115590256,0.00430879623017522,0.000977493972086989,9.7246144608902,17.6092292477476,132
434.753,197327,9.81325803243133E-05,0.000263392692520996,6.05844314054027E-05,0.22572030629878,17.5902288461144,143
681.532,195780,-0.00645720451112656,0.00656742878014294,0.000963636484291489,9.4745433980012,17.5788738677004,31
521.143,195346,-0.00538498507727597,0.00541964833078513,0.00103996491034905,10.3330277433947,17.5756721889333,89
668.185,195045,-0.00664240557442892,0.00667340433845416,0.000998745957962443,9.94096780746189,17.5734474896275,133
594.166,193219,-0.00587944548239015,0.00601027866396513,0.00101155874587407,9.89529101697194,17.5598774415815,115
527.592,193165,0.00507694284540979,0.00515016633240827,0.000976155205834506,9.62285790044161,17.5594741871367,38
741.205,188271,-0.00727467472395979,0.00741206576627918,0.00100001194189127,9.81465953947935,17.5224512684503,133
415.034,186565,0.00383533579909769,0.0038539358768651,0.000928574589771305,9.2410159145942,17.5093188332816,127
668.178,182098,5.14282226589557E-05,0.000268893899023081,4.02428512053521E-05,0.0769678478772958,17.474355551579,120
527.597,181468,8.09491131951438E-05,0.000254527844701252,4.82428455144923E-05,0.153429820857859,17.4693556407761,37
436.877,179928,0.00396041015624064,0.00400348055716506,0.000916377896946226,9.06527502303999,17.457060187529,50
667.179,179665,-0.00014560834096653,0.000317060401515303,4.7522549527503E-05,0.218244790328428,17.4549498635605,102
