MZ1,sumIntensity,Mean, Deviation,log2sumIntensity,ionsWithinErrTolerance
1031.646,1450,0,0,10.5018371849023,1
845.527,1450,0,0,10.5018371849023,1
802.205,1450,0,0,10.5018371849023,1
1028.233,1450,0,0,10.5018371849023,1
712.707,1450,0,0,10.5018371849023,1
822.747,1450,0,0,10.5018371849023,1
618.77,1450,0,0,10.5018371849023,1
733.708,1450,0,0,10.5018371849023,1
686.329,1450,0,0,10.5018371849023,1
605.803,1450,0,0,10.5018371849023,1
665.564,1449,0,0,10.5008418795569,1
723.315,1449,0,0,10.5008418795569,1
935.691,1449,0,0,10.5008418795569,1
887.124,1449,0,0,10.5008418795569,1
863.7,1449,0,0,10.5008418795569,1
767.693,1449,0,0,10.5008418795569,1
1083.628,1449,0,0,10.5008418795569,1
843.186,1449,0,0,10.5008418795569,1
935.094,1449,0,0,10.5008418795569,1
997.615,1449,0,0,10.5008418795569,1
919.384,1449,0,0,10.5008418795569,1
653.244,1449,0,0,10.5008418795569,1
1002.468,1449,0,0,10.5008418795569,1
740.665,1449,0,0,10.5008418795569,1
1167.771,1449,0,0,10.5008418795569,1
845.593,1449,0,0,10.5008418795569,1
603.836,1449,0,0,10.5008418795569,1
738.744,1449,0,0,10.5008418795569,1
1114.975,1448,0,0,10.4998458870832,1
918.19,1448,0,0,10.4998458870832,1
638.319,1448,0,0,10.4998458870832,1
932.011,1448,0,0,10.4998458870832,1
1020.037,1448,0,0,10.4998458870832,1
778.11,1448,0,0,10.4998458870832,1
889.692,1448,0,0,10.4998458870832,1
728.239,1448,0,0,10.4998458870832,1
778.116,1448,0,0,10.4998458870832,1
970.044,1448,0,0,10.4998458870832,1
687.211,1448,0,0,10.4998458870832,1
933.128,1448,0,0,10.4998458870832,1
723.781,1448,0,0,10.4998458870832,1
562.834,1448,0,0,10.4998458870832,1
752.247,1448,0,0,10.4998458870832,1
914.734,1448,0,0,10.4998458870832,1
736.631,1448,0,0,10.4998458870832,1
747.643,1448,0,0,10.4998458870832,1
950.3,1448,0,0,10.4998458870832,1
830.139,1448,0,0,10.4998458870832,1
1021.715,1448,0,0,10.4998458870832,1
623.206,1448,0,0,10.4998458870832,1
732.814,1448,0,0,10.4998458870832,1
717.506,1448,0,0,10.4998458870832,1
593.311,1448,0,0,10.4998458870832,1
801.339,1448,0,0,10.4998458870832,1
873.637,1447,0,0,10.4988492065317,1
827.746,1447,0,0,10.4988492065317,1
932.167,1447,0,0,10.4988492065317,1
843.587,1447,0,0,10.4988492065317,1
892.332,1447,0,0,10.4988492065317,1
869.201,1447,0,0,10.4988492065317,1
998.363,1447,0,0,10.4988492065317,1
728.187,1447,0,0,10.4988492065317,1
669.341,1447,0,0,10.4988492065317,1
864.05,1447,0,0,10.4988492065317,1
733.772,1447,0,0,10.4988492065317,1
981.194,1447,0,0,10.4988492065317,1
821.372,1447,0,0,10.4988492065317,1
868.135,1447,0,0,10.4988492065317,1
806.821,1447,0,0,10.4988492065317,1
601.741,1447,0,0,10.4988492065317,1
865.192,1447,0,0,10.4988492065317,1
908.31,1447,0,0,10.4988492065317,1
882.018,1447,0,0,10.4988492065317,1
770.225,1447,0,0,10.4988492065317,1
635.339,1447,0,0,10.4988492065317,1
727.745,1447,0,0,10.4988492065317,1
644.721,1447,0,0,10.4988492065317,1
671.744,1447,0,0,10.4988492065317,1
625.279,1447,0,0,10.4988492065317,1
879.181,1447,0,0,10.4988492065317,1
1003.464,1446,0,0,10.4978518369511,1
970.704,1446,0,0,10.4978518369511,1
816.694,1446,0,0,10.4978518369511,1
637.288,1446,0,0,10.4978518369511,1
934.696,1446,0,0,10.4978518369511,1
837.651,1446,0,0,10.4978518369511,1
916.017,1446,0,0,10.4978518369511,1
1224.257,1446,0,0,10.4978518369511,1
1513.972,1446,0,0,10.4978518369511,1
732.629,1446,0,0,10.4978518369511,1
979.184,1446,0,0,10.4978518369511,1
724.693,1446,0,0,10.4978518369511,1
848.709,1446,0,0,10.4978518369511,1
979.004,1446,0,0,10.4978518369511,1
826.713,1446,0,0,10.4978518369511,1
1031.108,1446,0,0,10.4978518369511,1
719.685,1446,0,0,10.4978518369511,1
727.848,1446,0,0,10.4978518369511,1
985.549,1446,0,0,10.4978518369511,1
859.099,1446,0,0,10.4978518369511,1
672.334,1446,0,0,10.4978518369511,1
703.186,1446,0,0,10.4978518369511,1
730.08,1446,0,0,10.4978518369511,1
887.729,1446,0,0,10.4978518369511,1
994.703,1445,0,0,10.496853777388,1
799.601,1445,0,0,10.496853777388,1
848.003,1445,0,0,10.496853777388,1
1007.099,1445,0,0,10.496853777388,1
975.59,1445,0,0,10.496853777388,1
988.483,1445,0,0,10.496853777388,1
1051.637,1445,0,0,10.496853777388,1
798.232,1445,0,0,10.496853777388,1
926.604,1445,0,0,10.496853777388,1
936.577,1445,0,0,10.496853777388,1
691.237,1445,0,0,10.496853777388,1
570.284,1445,0,0,10.496853777388,1
797.331,1445,0,0,10.496853777388,1
762.856,1445,0,0,10.496853777388,1
686.715,1445,0,0,10.496853777388,1
833.679,1445,0,0,10.496853777388,1
674.525,1445,0,0,10.496853777388,1
637.501,1445,0,0,10.496853777388,1
784.219,1445,0,0,10.496853777388,1
815.245,1444,0,0,10.4958550268872,1
892.26,1444,0,0,10.4958550268872,1
719.677,1444,0,0,10.4958550268872,1
724.661,1444,0,0,10.4958550268872,1
933.624,1444,0,0,10.4958550268872,1
711.31,1444,0,0,10.4958550268872,1
1053.421,1444,0,0,10.4958550268872,1
959.692,1444,0,0,10.4958550268872,1
865.659,1444,0,0,10.4958550268872,1
793.63,1444,0,0,10.4958550268872,1
995.673,1444,0,0,10.4958550268872,1
627.713,1444,0,0,10.4958550268872,1
963.052,1444,0,0,10.4958550268872,1
600.699,1444,0,0,10.4958550268872,1
638.27,1444,0,0,10.4958550268872,1
781.647,1444,0,0,10.4958550268872,1
730.698,1444,0,0,10.4958550268872,1
816.169,1444,0,0,10.4958550268872,1
778.743,1444,0,0,10.4958550268872,1
841.664,1444,0,0,10.4958550268872,1
748.133,1444,0,0,10.4958550268872,1
884.86,1444,0,0,10.4958550268872,1
667.812,1444,0,0,10.4958550268872,1
774.225,1444,0,0,10.4958550268872,1
765.364,1444,0,0,10.4958550268872,1
828.225,1444,0,0,10.4958550268872,1
1010.573,1444,0,0,10.4958550268872,1
769.313,1444,0,0,10.4958550268872,1
726.723,1444,0,0,10.4958550268872,1
831.646,1443,0,0,10.4948555844912,1
902.1,1443,0,0,10.4948555844912,1
776.145,1443,0,0,10.4948555844912,1
732.333,1443,0,0,10.4948555844912,1
876.14,1443,0,0,10.4948555844912,1
756.687,1443,0,0,10.4948555844912,1
845.783,1443,0,0,10.4948555844912,1
907.621,1443,0,0,10.4948555844912,1
827.619,1443,0,0,10.4948555844912,1
793.227,1443,0,0,10.4948555844912,1
986.539,1443,0,0,10.4948555844912,1
837.164,1443,0,0,10.4948555844912,1
937.753,1443,0,0,10.4948555844912,1
781.148,1443,0,0,10.4948555844912,1
935.65,1443,0,0,10.4948555844912,1
806.667,1443,0,0,10.4948555844912,1
804.758,1443,0,0,10.4948555844912,1
752.818,1443,0,0,10.4948555844912,1
1050.592,1443,0,0,10.4948555844912,1
776.681,1443,0,0,10.4948555844912,1
802.627,1443,0,0,10.4948555844912,1
602.739,1443,0,0,10.4948555844912,1
745.204,1443,0,0,10.4948555844912,1
846.224,1443,0,0,10.4948555844912,1
674.206,1443,0,0,10.4948555844912,1
719.661,1443,0,0,10.4948555844912,1
1138.214,1443,0,0,10.4948555844912,1
804.135,1443,0,0,10.4948555844912,1
1286.496,1442,0,0,10.4938554492408,1
898.313,1442,0,0,10.4938554492408,1
859.767,1442,0,0,10.4938554492408,1
914.424,1442,0,0,10.4938554492408,1
789.711,1442,0,0,10.4938554492408,1
687.124,1442,0,0,10.4938554492408,1
775.657,1442,0,0,10.4938554492408,1
805.108,1442,0,0,10.4938554492408,1
916.592,1442,0,0,10.4938554492408,1
917.14,1442,0,0,10.4938554492408,1
983.134,1442,0,0,10.4938554492408,1
975.588,1442,0,0,10.4938554492408,1
699.655,1442,0,0,10.4938554492408,1
646.79,1442,0,0,10.4938554492408,1
743.162,1442,0,0,10.4938554492408,1
884.709,1442,0,0,10.4938554492408,1
757.277,1442,0,0,10.4938554492408,1
1015.629,1442,0,0,10.4938554492408,1
650.376,1442,0,0,10.4938554492408,1
566.234,1442,0,0,10.4938554492408,1
933.427,1442,0,0,10.4938554492408,1
722.223,1442,0,0,10.4938554492408,1
798.147,1442,0,0,10.4938554492408,1
477.843,1442,0,0,10.4938554492408,1
852.828,1442,0,0,10.4938554492408,1
904.289,1442,0,0,10.4938554492408,1
740.433,1442,0,0,10.4938554492408,1
741.234,1442,0,0,10.4938554492408,1
783.651,1442,0,0,10.4938554492408,1
535.771,1442,0,0,10.4938554492408,1
690.78,1442,0,0,10.4938554492408,1
877.953,1442,0,0,10.4938554492408,1
839.784,1442,0,0,10.4938554492408,1
717.757,1442,0,0,10.4938554492408,1
1136.924,1441,0,0,10.4928546201747,1
871.503,1441,0,0,10.4928546201747,1
802.392,1441,0,0,10.4928546201747,1
946.067,1441,0,0,10.4928546201747,1
790.681,1441,0,0,10.4928546201747,1
800.177,1441,0,0,10.4928546201747,1
678.297,1441,0,0,10.4928546201747,1
814.753,1441,0,0,10.4928546201747,1
841.596,1441,0,0,10.4928546201747,1
823.234,1441,0,0,10.4928546201747,1
1025.051,1441,0,0,10.4928546201747,1
742.812,1441,0,0,10.4928546201747,1
928.129,1441,0,0,10.4928546201747,1
871.779,1441,0,0,10.4928546201747,1
803.629,1441,0,0,10.4928546201747,1
858.743,1441,0,0,10.4928546201747,1
849.208,1441,0,0,10.4928546201747,1
602.75,1441,0,0,10.4928546201747,1
719.266,1441,0,0,10.4928546201747,1
664.732,1441,0,0,10.4928546201747,1
538.69,1441,0,0,10.4928546201747,1
1544.097,1440,0,0,10.4918530963297,1
893.661,1440,0,0,10.4918530963297,1
842.649,1440,0,0,10.4918530963297,1
917.107,1440,0,0,10.4918530963297,1
1055.207,1440,0,0,10.4918530963297,1
1072.509,1440,0,0,10.4918530963297,1
794.162,1440,0,0,10.4918530963297,1
968.833,1440,0,0,10.4918530963297,1
842.668,1440,0,0,10.4918530963297,1
791.914,1440,0,0,10.4918530963297,1
706.301,1440,0,0,10.4918530963297,1
933.754,1440,0,0,10.4918530963297,1
817.132,1440,0,0,10.4918530963297,1
995.734,1440,0,0,10.4918530963297,1
690.668,1440,0,0,10.4918530963297,1
772.058,1440,0,0,10.4918530963297,1
934.705,1440,0,0,10.4918530963297,1
640.214,1440,0,0,10.4918530963297,1
624.824,1440,0,0,10.4918530963297,1
914.166,1440,0,0,10.4918530963297,1
690.276,1440,0,0,10.4918530963297,1
574.445,1440,0,0,10.4918530963297,1
764.317,1440,0,0,10.4918530963297,1
852.43,1440,0,0,10.4918530963297,1
701.172,1440,0,0,10.4918530963297,1
596.724,1440,0,0,10.4918530963297,1
539.417,1439,0,0,10.4908508767403,1
1032.093,1439,0,0,10.4908508767403,1
895.646,1439,0,0,10.4908508767403,1
883.694,1439,0,0,10.4908508767403,1
946.598,1439,0,0,10.4908508767403,1
900.166,1439,0,0,10.4908508767403,1
748.799,1439,0,0,10.4908508767403,1
562.762,1439,0,0,10.4908508767403,1
739.794,1439,0,0,10.4908508767403,1
922.66,1439,0,0,10.4908508767403,1
909.246,1439,0,0,10.4908508767403,1
1005.258,1439,0,0,10.4908508767403,1
990.923,1439,0,0,10.4908508767403,1
595.284,1439,0,0,10.4908508767403,1
716.667,1439,0,0,10.4908508767403,1
780.71,1439,0,0,10.4908508767403,1
846.839,1439,0,0,10.4908508767403,1
705.279,1439,0,0,10.4908508767403,1
586.76,1439,0,0,10.4908508767403,1
738.19,1439,0,0,10.4908508767403,1
857.912,1439,0,0,10.4908508767403,1
675.748,1439,0,0,10.4908508767403,1
1145.147,1438,0,0,10.4898479604393,1
1003.794,1438,0,0,10.4898479604393,1
1045.06,1438,0,0,10.4898479604393,1
962.7,1438,0,0,10.4898479604393,1
1095.562,1438,0,0,10.4898479604393,1
941.159,1438,0,0,10.4898479604393,1
958.071,1438,0,0,10.4898479604393,1
951.078,1438,0,0,10.4898479604393,1
566.719,1438,0,0,10.4898479604393,1
859.706,1438,0,0,10.4898479604393,1
854.824,1438,0,0,10.4898479604393,1
1303.857,1438,0,0,10.4898479604393,1
835.605,1438,0,0,10.4898479604393,1
648.344,1438,0,0,10.4898479604393,1
817.824,1438,0,0,10.4898479604393,1
761.646,1438,0,0,10.4898479604393,1
558.744,1438,0,0,10.4898479604393,1
767.259,1438,0,0,10.4898479604393,1
846.715,1438,0,0,10.4898479604393,1
677.733,1438,0,0,10.4898479604393,1
766.064,1438,0,0,10.4898479604393,1
842.249,1438,0,0,10.4898479604393,1
581.289,1438,0,0,10.4898479604393,1
518.718,1437,0,0,10.4888443464573,1
1103.088,1437,0,0,10.4888443464573,1
847.774,1437,0,0,10.4888443464573,1
976.998,1437,0,0,10.4888443464573,1
1067.052,1437,0,0,10.4888443464573,1
1241.927,1437,0,0,10.4888443464573,1
693.784,1437,0,0,10.4888443464573,1
950.163,1437,0,0,10.4888443464573,1
700.741,1437,0,0,10.4888443464573,1
759.72,1437,0,0,10.4888443464573,1
1015.047,1437,0,0,10.4888443464573,1
790.693,1437,0,0,10.4888443464573,1
1400.297,1437,0,0,10.4888443464573,1
671.787,1437,0,0,10.4888443464573,1
671.734,1437,0,0,10.4888443464573,1
892.643,1437,0,0,10.4888443464573,1
755.248,1437,0,0,10.4888443464573,1
792.809,1437,0,0,10.4888443464573,1
744.791,1437,0,0,10.4888443464573,1
900.989,1437,0,0,10.4888443464573,1
666.757,1437,0,0,10.4888443464573,1
812.731,1437,0,0,10.4888443464573,1
586.74,1437,0,0,10.4888443464573,1
709.856,1437,0,0,10.4888443464573,1
727.696,1437,0,0,10.4888443464573,1
927.406,1437,0,0,10.4888443464573,1
666.698,1436,0,0,10.4878400338231,1
896.812,1436,0,0,10.4878400338231,1
725.23,1436,0,0,10.4878400338231,1
1086.099,1436,0,0,10.4878400338231,1
947.103,1436,0,0,10.4878400338231,1
812.7,1436,0,0,10.4878400338231,1
583.752,1436,0,0,10.4878400338231,1
971.503,1436,0,0,10.4878400338231,1
716.79,1436,0,0,10.4878400338231,1
937.991,1436,0,0,10.4878400338231,1
624.278,1436,0,0,10.4878400338231,1
690.759,1436,0,0,10.4878400338231,1
727.735,1436,0,0,10.4878400338231,1
753.205,1436,0,0,10.4878400338231,1
979.686,1436,0,0,10.4878400338231,1
720.721,1436,0,0,10.4878400338231,1
764.211,1436,0,0,10.4878400338231,1
867.753,1436,0,0,10.4878400338231,1
624.8,1436,0,0,10.4878400338231,1
579.74,1436,0,0,10.4878400338231,1
696.648,1436,0,0,10.4878400338231,1
954.338,1435,0,0,10.4868350215631,1
1254.745,1435,0,0,10.4868350215631,1
1128.03,1435,0,0,10.4868350215631,1
826.379,1435,0,0,10.4868350215631,1
865.226,1435,0,0,10.4868350215631,1
854.704,1435,0,0,10.4868350215631,1
751.748,1435,0,0,10.4868350215631,1
835.708,1435,0,0,10.4868350215631,1
997.669,1435,0,0,10.4868350215631,1
981.658,1435,0,0,10.4868350215631,1
727.623,1435,0,0,10.4868350215631,1
640.746,1435,0,0,10.4868350215631,1
843.758,1435,0,0,10.4868350215631,1
728.358,1435,0,0,10.4868350215631,1
839.793,1435,0,0,10.4868350215631,1
688.599,1435,0,0,10.4868350215631,1
755.774,1435,0,0,10.4868350215631,1
713.184,1435,0,0,10.4868350215631,1
781.624,1435,0,0,10.4868350215631,1
625.72,1435,0,0,10.4868350215631,1
720.135,1435,0,0,10.4868350215631,1
679.754,1435,0,0,10.4868350215631,1
788.291,1435,0,0,10.4868350215631,1
646.28,1435,0,0,10.4868350215631,1
852.59,1435,0,0,10.4868350215631,1
949.577,1434,0,0,10.4858293087019,1
825.64,1434,0,0,10.4858293087019,1
913.25,1434,0,0,10.4858293087019,1
901.137,1434,0,0,10.4858293087019,1
716.273,1434,0,0,10.4858293087019,1
845.283,1434,0,0,10.4858293087019,1
1174.45,1434,0,0,10.4858293087019,1
610.191,1434,0,0,10.4858293087019,1
952.274,1434,0,0,10.4858293087019,1
902.11,1434,0,0,10.4858293087019,1
891.592,1434,0,0,10.4858293087019,1
821.66,1434,0,0,10.4858293087019,1
747.156,1434,0,0,10.4858293087019,1
697.176,1434,0,0,10.4858293087019,1
766.662,1434,0,0,10.4858293087019,1
789.702,1434,0,0,10.4858293087019,1
465.754,1434,0,0,10.4858293087019,1
799.573,1434,0,0,10.4858293087019,1
832.464,1434,0,0,10.4858293087019,1
941.255,1434,0,0,10.4858293087019,1
755.653,1434,0,0,10.4858293087019,1
839.56,1434,0,0,10.4858293087019,1
875.579,1434,0,0,10.4858293087019,1
779.092,1434,0,0,10.4858293087019,1
787.165,1434,0,0,10.4858293087019,1
811.009,1434,0,0,10.4858293087019,1
705.193,1434,0,0,10.4858293087019,1
681.818,1434,0,0,10.4858293087019,1
994.1,1434,0,0,10.4858293087019,1
644.207,1434,0,0,10.4858293087019,1
869.476,1433,0,0,10.4848228942621,1
984.551,1433,0,0,10.4848228942621,1
749.239,1433,0,0,10.4848228942621,1
1102.513,1433,0,0,10.4848228942621,1
678.313,1433,0,0,10.4848228942621,1
764.8,1433,0,0,10.4848228942621,1
885.602,1433,0,0,10.4848228942621,1
933.744,1433,0,0,10.4848228942621,1
927.626,1433,0,0,10.4848228942621,1
733.1,1433,0,0,10.4848228942621,1
832.159,1433,0,0,10.4848228942621,1
860.28,1433,0,0,10.4848228942621,1
936.613,1433,0,0,10.4848228942621,1
1106.72,1433,0,0,10.4848228942621,1
775.225,1433,0,0,10.4848228942621,1
807.572,1433,0,0,10.4848228942621,1
865.179,1433,0,0,10.4848228942621,1
969.685,1433,0,0,10.4848228942621,1
717.298,1433,0,0,10.4848228942621,1
688.831,1433,0,0,10.4848228942621,1
906.09,1433,0,0,10.4848228942621,1
1108.128,1432,0,0,10.4838157772643,1
864.128,1432,0,0,10.4838157772643,1
821.631,1432,0,0,10.4838157772643,1
939.752,1432,0,0,10.4838157772643,1
981.037,1432,0,0,10.4838157772643,1
810.188,1432,0,0,10.4838157772643,1
760.584,1432,0,0,10.4838157772643,1
766.667,1432,0,0,10.4838157772643,1
655.775,1432,0,0,10.4838157772643,1
677.374,1432,0,0,10.4838157772643,1
1068.351,1432,0,0,10.4838157772643,1
819.205,1432,0,0,10.4838157772643,1
861.659,1432,0,0,10.4838157772643,1
704.123,1432,0,0,10.4838157772643,1
811.7,1432,0,0,10.4838157772643,1
547.245,1432,0,0,10.4838157772643,1
984.636,1432,0,0,10.4838157772643,1
816.806,1432,0,0,10.4838157772643,1
647.745,1431,0,0,10.4828079567267,1
913.603,1431,0,0,10.4828079567267,1
961.204,1431,0,0,10.4828079567267,1
1141.263,1431,0,0,10.4828079567267,1
822.126,1431,0,0,10.4828079567267,1
897.591,1431,0,0,10.4828079567267,1
838.298,1431,0,0,10.4828079567267,1
1069.995,1431,0,0,10.4828079567267,1
1007.252,1431,0,0,10.4828079567267,1
1074.058,1431,0,0,10.4828079567267,1
563.288,1431,0,0,10.4828079567267,1
963.233,1431,0,0,10.4828079567267,1
817.734,1431,0,0,10.4828079567267,1
933.712,1431,0,0,10.4828079567267,1
868.669,1431,0,0,10.4828079567267,1
763.613,1431,0,0,10.4828079567267,1
872.725,1431,0,0,10.4828079567267,1
895.328,1431,0,0,10.4828079567267,1
751.357,1431,0,0,10.4828079567267,1
653.272,1431,0,0,10.4828079567267,1
698.744,1431,0,0,10.4828079567267,1
653.775,1431,0,0,10.4828079567267,1
760.1,1431,0,0,10.4828079567267,1
958.121,1430,0,0,10.4817994316658,1
727.795,1430,0,0,10.4817994316658,1
688.683,1430,0,0,10.4817994316658,1
807.645,1430,0,0,10.4817994316658,1
1170.198,1430,0,0,10.4817994316658,1
889.196,1430,0,0,10.4817994316658,1
754.134,1430,0,0,10.4817994316658,1
866.722,1430,0,0,10.4817994316658,1
1160.218,1430,0,0,10.4817994316658,1
776.325,1430,0,0,10.4817994316658,1
683.36,1430,0,0,10.4817994316658,1
662.798,1430,0,0,10.4817994316658,1
939.033,1430,0,0,10.4817994316658,1
634.307,1430,0,0,10.4817994316658,1
727.132,1430,0,0,10.4817994316658,1
1115.975,1430,0,0,10.4817994316658,1
1112.4,1430,0,0,10.4817994316658,1
969.741,1430,0,0,10.4817994316658,1
791.672,1430,0,0,10.4817994316658,1
884.253,1430,0,0,10.4817994316658,1
757.544,1430,0,0,10.4817994316658,1
780.728,1430,0,0,10.4817994316658,1
626.787,1430,0,0,10.4817994316658,1
639.684,1430,0,0,10.4817994316658,1
983.205,1430,0,0,10.4817994316658,1
680.743,1430,0,0,10.4817994316658,1
804.167,1430,0,0,10.4817994316658,1
991.671,1430,0,0,10.4817994316658,1
488.295,1430,0,0,10.4817994316658,1
701.126,1430,0,0,10.4817994316658,1
636.26,1430,0,0,10.4817994316658,1
892.829,1429,0,0,10.4807902010958,1
636.825,1429,0,0,10.4807902010958,1
840.45,1429,0,0,10.4807902010958,1
603.328,1429,0,0,10.4807902010958,1
763.786,1429,0,0,10.4807902010958,1
1017.044,1429,0,0,10.4807902010958,1
1086.803,1429,0,0,10.4807902010958,1
709.703,1429,0,0,10.4807902010958,1
801.557,1429,0,0,10.4807902010958,1
775.195,1429,0,0,10.4807902010958,1
777.359,1429,0,0,10.4807902010958,1
845.704,1429,0,0,10.4807902010958,1
1206.032,1429,0,0,10.4807902010958,1
833.148,1429,0,0,10.4807902010958,1
818.002,1429,0,0,10.4807902010958,1
615.224,1429,0,0,10.4807902010958,1
672.696,1429,0,0,10.4807902010958,1
1026.5,1429,0,0,10.4807902010958,1
815.764,1429,0,0,10.4807902010958,1
920.727,1429,0,0,10.4807902010958,1
871.744,1429,0,0,10.4807902010958,1
890.849,1429,0,0,10.4807902010958,1
589.799,1429,0,0,10.4807902010958,1
827.241,1429,0,0,10.4807902010958,1
701.667,1429,0,0,10.4807902010958,1
754.311,1429,0,0,10.4807902010958,1
983.487,1428,0,0,10.4797802640291,1
870.475,1428,0,0,10.4797802640291,1
803.494,1428,0,0,10.4797802640291,1
769.184,1428,0,0,10.4797802640291,1
798.172,1428,0,0,10.4797802640291,1
804.635,1428,0,0,10.4797802640291,1
957.222,1428,0,0,10.4797802640291,1
1128.639,1428,0,0,10.4797802640291,1
865.687,1428,0,0,10.4797802640291,1
709.828,1428,0,0,10.4797802640291,1
826.845,1428,0,0,10.4797802640291,1
691.723,1428,0,0,10.4797802640291,1
807.801,1428,0,0,10.4797802640291,1
710.711,1428,0,0,10.4797802640291,1
662.876,1428,0,0,10.4797802640291,1
900.969,1428,0,0,10.4797802640291,1
621.529,1428,0,0,10.4797802640291,1
795.205,1428,0,0,10.4797802640291,1
892.635,1427,0,0,10.4787696194758,1
677.411,1427,0,0,10.4787696194758,1
903.077,1427,0,0,10.4787696194758,1
898.757,1427,0,0,10.4787696194758,1
781.147,1427,0,0,10.4787696194758,1
927.669,1427,0,0,10.4787696194758,1
762.295,1427,0,0,10.4787696194758,1
857.665,1427,0,0,10.4787696194758,1
636.189,1427,0,0,10.4787696194758,1
957.612,1427,0,0,10.4787696194758,1
745.775,1427,0,0,10.4787696194758,1
801.167,1427,0,0,10.4787696194758,1
663.656,1427,0,0,10.4787696194758,1
732.707,1427,0,0,10.4787696194758,1
828.401,1427,0,0,10.4787696194758,1
983.522,1427,0,0,10.4787696194758,1
804.35,1427,0,0,10.4787696194758,1
968.17,1427,0,0,10.4787696194758,1
1043.123,1427,0,0,10.4787696194758,1
772.703,1427,0,0,10.4787696194758,1
1051.151,1427,0,0,10.4787696194758,1
846.246,1427,0,0,10.4787696194758,1
732.201,1427,0,0,10.4787696194758,1
749.27,1427,0,0,10.4787696194758,1
588.228,1427,0,0,10.4787696194758,1
793.124,1427,0,0,10.4787696194758,1
763.844,1427,0,0,10.4787696194758,1
778.657,1427,0,0,10.4787696194758,1
766.731,1427,0,0,10.4787696194758,1
764.854,1427,0,0,10.4787696194758,1
776.793,1427,0,0,10.4787696194758,1
761.762,1427,0,0,10.4787696194758,1
683.232,1427,0,0,10.4787696194758,1
545.686,1427,0,0,10.4787696194758,1
891.697,1426,0,0,10.4777582664439,1
852.142,1426,0,0,10.4777582664439,1
1049.737,1426,0,0,10.4777582664439,1
992.663,1426,0,0,10.4777582664439,1
823.735,1426,0,0,10.4777582664439,1
637.281,1426,0,0,10.4777582664439,1
628.735,1426,0,0,10.4777582664439,1
852.531,1426,0,0,10.4777582664439,1
885.908,1426,0,0,10.4777582664439,1
825.806,1426,0,0,10.4777582664439,1
683.29,1426,0,0,10.4777582664439,1
781.293,1426,0,0,10.4777582664439,1
643.744,1426,0,0,10.4777582664439,1
615.8,1426,0,0,10.4777582664439,1
715.749,1426,0,0,10.4777582664439,1
726.107,1426,0,0,10.4777582664439,1
739.385,1426,0,0,10.4777582664439,1
870.696,1425,0,0,10.4767462039395,1
716.739,1425,0,0,10.4767462039395,1
1077.5,1425,0,0,10.4767462039395,1
1023.615,1425,0,0,10.4767462039395,1
861.709,1425,0,0,10.4767462039395,1
767.251,1425,0,0,10.4767462039395,1
945.036,1425,0,0,10.4767462039395,1
765.212,1425,0,0,10.4767462039395,1
728.686,1425,0,0,10.4767462039395,1
921.734,1425,0,0,10.4767462039395,1
1138.717,1425,0,0,10.4767462039395,1
889.601,1425,0,0,10.4767462039395,1
865.134,1425,0,0,10.4767462039395,1
704.31,1425,0,0,10.4767462039395,1
1092.598,1425,0,0,10.4767462039395,1
674.302,1425,0,0,10.4767462039395,1
931.644,1425,0,0,10.4767462039395,1
577.705,1425,0,0,10.4767462039395,1
679.704,1425,0,0,10.4767462039395,1
634.262,1425,0,0,10.4767462039395,1
670.803,1425,0,0,10.4767462039395,1
765.237,1425,0,0,10.4767462039395,1
672.336,1425,0,0,10.4767462039395,1
573.811,1425,0,0,10.4767462039395,1
764.659,1425,0,0,10.4767462039395,1
666.779,1425,0,0,10.4767462039395,1
907.375,1425,0,0,10.4767462039395,1
854.967,1424,0,0,10.4757334309664,1
802.71,1424,0,0,10.4757334309664,1
1098.847,1424,0,0,10.4757334309664,1
916.612,1424,0,0,10.4757334309664,1
771.828,1424,0,0,10.4757334309664,1
840.645,1424,0,0,10.4757334309664,1
1017.909,1424,0,0,10.4757334309664,1
809.739,1424,0,0,10.4757334309664,1
774.169,1424,0,0,10.4757334309664,1
997.683,1424,0,0,10.4757334309664,1
1010.67,1424,0,0,10.4757334309664,1
668.435,1424,0,0,10.4757334309664,1
665.23,1424,0,0,10.4757334309664,1
686.157,1424,0,0,10.4757334309664,1
504.299,1424,0,0,10.4757334309664,1
881.255,1424,0,0,10.4757334309664,1
762.205,1424,0,0,10.4757334309664,1
611.37,1424,0,0,10.4757334309664,1
829.658,1424,0,0,10.4757334309664,1
884.199,1424,0,0,10.4757334309664,1
791.192,1424,0,0,10.4757334309664,1
686.729,1424,0,0,10.4757334309664,1
902.12,1424,0,0,10.4757334309664,1
965.07,1424,0,0,10.4757334309664,1
883.65,1423,0,0,10.4747199465265,1
1070.024,1423,0,0,10.4747199465265,1
811.24,1423,0,0,10.4747199465265,1
1129.206,1423,0,0,10.4747199465265,1
1062.571,1423,0,0,10.4747199465265,1
1042.652,1423,0,0,10.4747199465265,1
829.568,1423,0,0,10.4747199465265,1
884.042,1423,0,0,10.4747199465265,1
812.783,1423,0,0,10.4747199465265,1
754.211,1423,0,0,10.4747199465265,1
976.996,1423,0,0,10.4747199465265,1
819.849,1423,0,0,10.4747199465265,1
956.612,1423,0,0,10.4747199465265,1
915.075,1423,0,0,10.4747199465265,1
1318.942,1423,0,0,10.4747199465265,1
